Transaction_Date,Sale_Amount,Store_Location,State,Territory_Manager
2024-02-13,15.24,Morristown,New Jersey,Miami Vue
2024-02-13,9.09,Morristown,New Jersey,Miami Vue
2024-02-13,34.14,Newark,New Jersey,Miami Vue
2024-02-13,17.7,Newark,New Jersey,Miami Vue
2024-02-13,217.34,Newark,New Jersey,Miami Vue
2024-02-13,19.48,Passaic,New Jersey,Miami Vue
2024-02-13,5.0,Passaic,New Jersey,Miami Vue
2024-02-13,215.77,Passaic,New Jersey,Miami Vue
2024-02-13,23.44,Trenton,New Jersey,Miami Vue
2024-02-13,20.36,Vineland,New Jersey,Miami Vue
2024-02-13,24.28,Trenton,New Jersey,Miami Vue
2024-02-13,20.36,Trenton,New Jersey,Miami Vue
2024-02-13,17.7,Hoboken,New Jersey,Miami Vue
2024-02-13,852.94,Passaic,New Jersey,Miami Vue
2024-02-13,40.55,Hackensack,New Jersey,Miami Vue
2024-02-13,7.85,Bar Harbor,Maine,Erbayne Middleton
2024-02-13,6.85,East Orange,New Jersey,Miami Vue
2024-02-13,1294.3,Hackensack,New Jersey,Miami Vue
2024-02-13,1257.12,Bar Harbor,Maine,Erbayne Middleton
2024-02-13,74.5,Kennebunkport,Maine,Erbayne Middleton
2024-02-13,57.7,Lewiston,Maine,Erbayne Middleton
2024-02-13,71.74,Orono,Maine,Erbayne Middleton
2024-02-13,1257.12,Orono,Maine,Erbayne Middleton
2024-02-13,171.98,Orono,Maine,Erbayne Middleton
2024-02-13,187.25,Bangor,Maine,Erbayne Middleton
2024-02-13,34.43,Atlantic City,New Jersey,Miami Vue
2024-02-13,28.92,Atlantic City,New Jersey,Miami Vue
2024-02-13,30.16,Bayonne,New Jersey,Miami Vue
2024-02-13,171.9,Bayonne,New Jersey,Miami Vue
2024-02-13,9.09,Cape May,New Jersey,Miami Vue
2024-02-13,28.0,Cape May,New Jersey,Miami Vue
2024-02-13,14.0,Cape May,New Jersey,Miami Vue
2024-02-13,205.8,South Portland,Maine,Erbayne Middleton
2024-02-14,7.85,Montclair,New Jersey,Miami Vue
2024-02-14,228.3,Morristown,New Jersey,Miami Vue
2024-02-14,61.14,Morristown,New Jersey,Miami Vue
2024-02-14,20.36,Morristown,New Jersey,Miami Vue
2024-02-14,30.62,New Brunswick,New Jersey,Miami Vue
2024-02-14,20.36,Newark,New Jersey,Miami Vue
2024-02-14,12.12,Trenton,New Jersey,Miami Vue
2024-02-14,12.0,Passaic,New Jersey,Miami Vue
2024-02-14,12.12,Trenton,New Jersey,Miami Vue
2024-02-14,367.08,Vineland,New Jersey,Miami Vue
2024-02-14,13.13,Vineland,New Jersey,Miami Vue
2024-02-14,13.13,Vineland,New Jersey,Miami Vue
2024-02-14,57.7,Jersey City,New Jersey,Miami Vue
2024-02-14,12.15,Newark,New Jersey,Miami Vue
2024-02-14,1291.71,Jersey City,New Jersey,Miami Vue
2024-02-14,43.3,Hackensack,New Jersey,Miami Vue
2024-02-14,1717.7,Jersey City,New Jersey,Miami Vue
2024-02-14,9.09,Bangor,Maine,Erbayne Middleton
2024-02-14,77.36,Bar Harbor,Maine,Erbayne Middleton
2024-02-14,111.9,Bar Harbor,Maine,Erbayne Middleton
2024-02-14,6.52,Orono,Maine,Erbayne Middleton
2024-02-14,52.96,South Portland,Maine,Erbayne Middleton
2024-02-14,52.96,South Portland,Maine,Erbayne Middleton
2024-02-14,9.09,Bangor,Maine,Erbayne Middleton
2024-02-14,1250.96,Atlantic City,New Jersey,Miami Vue
2024-02-14,108.33,Cape May,New Jersey,Miami Vue
2024-02-14,4.0,Cape May,New Jersey,Miami Vue
2024-02-14,43.3,Hackensack,New Jersey,Miami Vue
2024-02-14,107.06,Jersey City,New Jersey,Miami Vue
2024-02-14,59.58,Hackensack,New Jersey,Miami Vue
2024-02-14,10.16,South Portland,Maine,Erbayne Middleton
2024-02-15,393.21,Hackensack,New Jersey,Miami Vue
2024-02-15,2.4,Hoboken,New Jersey,Miami Vue
2024-02-15,1257.12,Jersey City,New Jersey,Miami Vue
2024-02-15,17.7,New Brunswick,New Jersey,Miami Vue
2024-02-15,12.0,New Brunswick,New Jersey,Miami Vue
2024-02-15,7.0,Trenton,New Jersey,Miami Vue
2024-02-15,101.96,Newark,New Jersey,Miami Vue
2024-02-15,2.88,Newark,New Jersey,Miami Vue
2024-02-15,122.21,Trenton,New Jersey,Miami Vue
2024-02-15,1257.12,Vineland,New Jersey,Miami Vue
2024-02-15,17.7,East Orange,New Jersey,Miami Vue
2024-02-15,13.13,New Brunswick,New Jersey,Miami Vue
2024-02-15,9.95,Clifton,New Jersey,Miami Vue
2024-02-15,961.14,Bayonne,New Jersey,Miami Vue
2024-02-15,57.7,Atlantic City,New Jersey,Miami Vue
2024-02-15,68.88,Bar Harbor,Maine,Erbayne Middleton
2024-02-15,6.02,Bar Harbor,Maine,Erbayne Middleton
2024-02-15,68.88,Kennebunkport,Maine,Erbayne Middleton
2024-02-15,219.3,Lewiston,Maine,Erbayne Middleton
2024-02-15,228.3,Lewiston,Maine,Erbayne Middleton
2024-02-15,8.36,Kennebunkport,Maine,Erbayne Middleton
2024-02-15,326.28,Orono,Maine,Erbayne Middleton
2024-02-15,1763.7,South Portland,Maine,Erbayne Middleton
2024-02-15,51.96,South Portland,Maine,Erbayne Middleton
2024-02-15,107.06,Atlantic City,New Jersey,Miami Vue
2024-02-15,28.69,Orono,Maine,Erbayne Middleton
2024-02-16,111.9,Morristown,New Jersey,Miami Vue
2024-02-16,52.96,Hoboken,New Jersey,Miami Vue
2024-02-16,52.96,Hoboken,New Jersey,Miami Vue
2024-02-16,44.0,Hoboken,New Jersey,Miami Vue
2024-02-16,12.7,Montclair,New Jersey,Miami Vue
2024-02-16,30.62,New Brunswick,New Jersey,Miami Vue
2024-02-16,24.28,Trenton,New Jersey,Miami Vue
2024-02-16,28.69,Newark,New Jersey,Miami Vue
2024-02-16,48.0,Newark,New Jersey,Miami Vue
2024-02-16,178.6,Passaic,New Jersey,Miami Vue
2024-02-16,17.7,Passaic,New Jersey,Miami Vue
2024-02-16,133.1,Hackensack,New Jersey,Miami Vue
2024-02-16,71.74,Vineland,New Jersey,Miami Vue
2024-02-16,26.52,New Brunswick,New Jersey,Miami Vue
2024-02-16,32.64,East Orange,New Jersey,Miami Vue
2024-02-16,51.96,Bar Harbor,Maine,Erbayne Middleton
2024-02-16,18.0,Clifton,New Jersey,Miami Vue
2024-02-16,20.36,East Orange,New Jersey,Miami Vue
2024-02-16,19.36,Bangor,Maine,Erbayne Middleton
2024-02-16,9.95,Bangor,Maine,Erbayne Middleton
2024-02-16,4.32,Lewiston,Maine,Erbayne Middleton
2024-02-16,8.0,Lewiston,Maine,Erbayne Middleton
2024-02-16,111.9,Atlantic City,New Jersey,Miami Vue
2024-02-16,51.96,Bar Harbor,Maine,Erbayne Middleton
2024-02-16,61.14,Bayonne,New Jersey,Miami Vue
2024-02-16,2.88,Bayonne,New Jersey,Miami Vue
2024-02-16,701.88,Cape May,New Jersey,Miami Vue
2024-02-16,126.18,Cape May,New Jersey,Miami Vue
2024-02-16,20.36,Cape May,New Jersey,Miami Vue
2024-02-16,12.0,Atlantic City,New Jersey,Miami Vue
2024-02-17,2.4,Jersey City,New Jersey,Miami Vue
2024-02-17,852.94,East Orange,New Jersey,Miami Vue
2024-02-17,26.52,East Orange,New Jersey,Miami Vue
2024-02-17,6.0,Hackensack,New Jersey,Miami Vue
2024-02-17,12.4,Hoboken,New Jersey,Miami Vue
2024-02-17,6.0,Hoboken,New Jersey,Miami Vue
2024-02-17,171.98,Jersey City,New Jersey,Miami Vue
2024-02-17,6.0,Trenton,New Jersey,Miami Vue
2024-02-17,7.85,Trenton,New Jersey,Miami Vue
2024-02-17,28.92,Morristown,New Jersey,Miami Vue
2024-02-17,237.28,New Brunswick,New Jersey,Miami Vue
2024-02-17,961.14,New Brunswick,New Jersey,Miami Vue
2024-02-17,133.1,Newark,New Jersey,Miami Vue
2024-02-17,43.3,Clifton,New Jersey,Miami Vue
2024-02-17,12.0,Jersey City,New Jersey,Miami Vue
2024-02-17,9.95,Bayonne,New Jersey,Miami Vue
2024-02-17,20.36,Montclair,New Jersey,Miami Vue
2024-02-17,698.8,Bayonne,New Jersey,Miami Vue
2024-02-17,6.02,Bayonne,New Jersey,Miami Vue
2024-02-17,171.98,Bangor,Maine,Erbayne Middleton
2024-02-17,193.25,Bar Harbor,Maine,Erbayne Middleton
2024-02-17,187.25,Kennebunkport,Maine,Erbayne Middleton
2024-02-17,23.44,Lewiston,Maine,Erbayne Middleton
2024-02-17,1317.7,Orono,Maine,Erbayne Middleton
2024-02-17,20.36,Orono,Maine,Erbayne Middleton
2024-02-17,23.44,Lewiston,Maine,Erbayne Middleton
2024-02-17,4.32,South Portland,Maine,Erbayne Middleton
2024-02-17,52.9,South Portland,Maine,Erbayne Middleton
2024-02-17,223.8,Atlantic City,New Jersey,Miami Vue
2024-02-17,23.44,Atlantic City,New Jersey,Miami Vue
2024-02-17,23.44,Atlantic City,New Jersey,Miami Vue
2024-02-17,68.88,Bayonne,New Jersey,Miami Vue
2024-02-17,119.28,Bayonne,New Jersey,Miami Vue
2024-02-17,20.36,Orono,Maine,Erbayne Middleton
2024-02-18,12.12,Montclair,New Jersey,Miami Vue
2024-02-18,238.56,Hoboken,New Jersey,Miami Vue
2024-02-18,1257.12,Hoboken,New Jersey,Miami Vue
2024-02-18,23.44,Jersey City,New Jersey,Miami Vue
2024-02-18,44.4,Jersey City,New Jersey,Miami Vue
2024-02-18,44.4,Montclair,New Jersey,Miami Vue
2024-02-18,17.7,Montclair,New Jersey,Miami Vue
2024-02-18,8.0,Morristown,New Jersey,Miami Vue
2024-02-18,715.0,Trenton,New Jersey,Miami Vue
2024-02-18,20.36,Newark,New Jersey,Miami Vue
2024-02-18,2.4,Newark,New Jersey,Miami Vue
2024-02-18,13.13,Newark,New Jersey,Miami Vue
2024-02-18,12.15,Newark,New Jersey,Miami Vue
2024-02-18,57.7,Newark,New Jersey,Miami Vue
2024-02-18,336.48,Trenton,New Jersey,Miami Vue
2024-02-18,1717.7,Hoboken,New Jersey,Miami Vue
2024-02-18,30.62,Newark,New Jersey,Miami Vue
2024-02-18,26.52,Hackensack,New Jersey,Miami Vue
2024-02-18,20.36,Trenton,New Jersey,Miami Vue
2024-02-18,12.7,Clifton,New Jersey,Miami Vue
2024-02-18,50.96,East Orange,New Jersey,Miami Vue
2024-02-18,221.48,Bangor,Maine,Erbayne Middleton
2024-02-18,19.36,Bar Harbor,Maine,Erbayne Middleton
2024-02-18,24.2,Kennebunkport,Maine,Erbayne Middleton
2024-02-18,24.2,Kennebunkport,Maine,Erbayne Middleton
2024-02-18,379.4,Orono,Maine,Erbayne Middleton
2024-02-18,75.42,Orono,Maine,Erbayne Middleton
2024-02-18,27.61,Orono,Maine,Erbayne Middleton
2024-02-18,6.0,Lewiston,Maine,Erbayne Middleton
2024-02-18,39.72,Atlantic City,New Jersey,Miami Vue
2024-02-18,74.28,South Portland,Maine,Erbayne Middleton
2024-02-18,204.58,Clifton,New Jersey,Miami Vue
2024-02-18,237.28,Clifton,New Jersey,Miami Vue
2024-02-18,12.7,Bayonne,New Jersey,Miami Vue
2024-02-18,217.34,Clifton,New Jersey,Miami Vue
2024-02-18,237.28,Bayonne,New Jersey,Miami Vue
2024-02-18,17.7,Atlantic City,New Jersey,Miami Vue
2024-02-18,4.0,Bayonne,New Jersey,Miami Vue
2024-02-19,5.0,Jersey City,New Jersey,Miami Vue
2024-02-19,237.28,Hackensack,New Jersey,Miami Vue
2024-02-19,52.96,Hackensack,New Jersey,Miami Vue
2024-02-19,52.96,Hackensack,New Jersey,Miami Vue
2024-02-19,61.14,Hoboken,New Jersey,Miami Vue
2024-02-19,7.85,Hoboken,New Jersey,Miami Vue
2024-02-19,25.45,Jersey City,New Jersey,Miami Vue
2024-02-19,7.85,Montclair,New Jersey,Miami Vue
2024-02-19,24.0,Vineland,New Jersey,Miami Vue
2024-02-19,23.44,Morristown,New Jersey,Miami Vue
2024-02-19,698.8,New Brunswick,New Jersey,Miami Vue
2024-02-19,815.0,Passaic,New Jersey,Miami Vue
2024-02-19,109.22,Trenton,New Jersey,Miami Vue
2024-02-19,12.3,Trenton,New Jersey,Miami Vue
2024-02-19,50.96,Trenton,New Jersey,Miami Vue
2024-02-19,217.34,Vineland,New Jersey,Miami Vue
2024-02-19,52.9,Vineland,New Jersey,Miami Vue
2024-02-19,393.21,Morristown,New Jersey,Miami Vue
2024-02-19,752.82,Hackensack,New Jersey,Miami Vue
2024-02-19,26.52,Cape May,New Jersey,Miami Vue
2024-02-19,9.95,Bayonne,New Jersey,Miami Vue
2024-02-19,13.13,Clifton,New Jersey,Miami Vue
2024-02-19,7.85,Bangor,Maine,Erbayne Middleton
2024-02-19,2.4,Bar Harbor,Maine,Erbayne Middleton
2024-02-19,17.7,Kennebunkport,Maine,Erbayne Middleton
2024-02-19,9.45,Kennebunkport,Maine,Erbayne Middleton
2024-02-19,24.28,Lewiston,Maine,Erbayne Middleton
2024-02-19,1301.88,Orono,Maine,Erbayne Middleton
2024-02-19,223.8,Orono,Maine,Erbayne Middleton
2024-02-19,33.13,Lewiston,Maine,Erbayne Middleton
2024-02-19,23.44,South Portland,Maine,Erbayne Middleton
2024-02-19,23.44,South Portland,Maine,Erbayne Middleton
2024-02-19,63.7,South Portland,Maine,Erbayne Middleton
2024-02-19,52.96,South Portland,Maine,Erbayne Middleton
2024-02-19,24.2,Atlantic City,New Jersey,Miami Vue
2024-02-19,25.45,Bayonne,New Jersey,Miami Vue
2024-02-19,228.3,Bayonne,New Jersey,Miami Vue
2024-02-19,159.58,Orono,Maine,Erbayne Middleton
2024-02-20,7.85,New Brunswick,New Jersey,Miami Vue
2024-02-20,20.36,Hackensack,New Jersey,Miami Vue
2024-02-20,44.4,Hoboken,New Jersey,Miami Vue
2024-02-20,9.95,Hoboken,New Jersey,Miami Vue
2024-02-20,28.92,Morristown,New Jersey,Miami Vue
2024-02-20,12.12,New Brunswick,New Jersey,Miami Vue
2024-02-20,355.92,Newark,New Jersey,Miami Vue
2024-02-20,10.1,Hackensack,New Jersey,Miami Vue
2024-02-20,28.92,Newark,New Jersey,Miami Vue
2024-02-20,12.15,Newark,New Jersey,Miami Vue
2024-02-20,204.58,Passaic,New Jersey,Miami Vue
2024-02-20,33.1,Passaic,New Jersey,Miami Vue
2024-02-20,33.1,Passaic,New Jersey,Miami Vue
2024-02-20,19.48,Trenton,New Jersey,Miami Vue
2024-02-20,2.88,Trenton,New Jersey,Miami Vue
2024-02-20,26.52,Newark,New Jersey,Miami Vue
2024-02-20,6.52,East Orange,New Jersey,Miami Vue
2024-02-20,12.0,Passaic,New Jersey,Miami Vue
2024-02-20,51.96,Clifton,New Jersey,Miami Vue
2024-02-20,120.82,Kennebunkport,Maine,Erbayne Middleton
2024-02-20,52.9,Lewiston,Maine,Erbayne Middleton
2024-02-20,12.0,Lewiston,Maine,Erbayne Middleton
2024-02-20,51.96,Clifton,New Jersey,Miami Vue
2024-02-20,10.16,Orono,Maine,Erbayne Middleton
2024-02-20,57.7,South Portland,Maine,Erbayne Middleton
2024-02-20,2.4,South Portland,Maine,Erbayne Middleton
2024-02-20,6.0,South Portland,Maine,Erbayne Middleton
2024-02-20,12.88,Kennebunkport,Maine,Erbayne Middleton
2024-02-20,44.4,Atlantic City,New Jersey,Miami Vue
2024-02-20,1294.3,Bayonne,New Jersey,Miami Vue
2024-02-20,50.96,Bayonne,New Jersey,Miami Vue
2024-02-20,28.69,Cape May,New Jersey,Miami Vue
2024-02-20,5.0,Cape May,New Jersey,Miami Vue
2024-02-20,24.33,Cape May,New Jersey,Miami Vue
2024-02-20,50.96,Cape May,New Jersey,Miami Vue
2024-02-20,52.4,Atlantic City,New Jersey,Miami Vue
2024-02-21,188.2,Montclair,New Jersey,Miami Vue
2024-02-21,48.96,Morristown,New Jersey,Miami Vue
2024-02-21,48.96,Morristown,New Jersey,Miami Vue
2024-02-21,152.4,Morristown,New Jersey,Miami Vue
2024-02-21,13.0,Morristown,New Jersey,Miami Vue
2024-02-21,57.7,New Brunswick,New Jersey,Miami Vue
2024-02-21,24.33,Passaic,New Jersey,Miami Vue
2024-02-21,10.16,Newark,New Jersey,Miami Vue
2024-02-21,57.12,Newark,New Jersey,Miami Vue
2024-02-21,272.24,Trenton,New Jersey,Miami Vue
2024-02-21,52.96,Trenton,New Jersey,Miami Vue
2024-02-21,63.7,Vineland,New Jersey,Miami Vue
2024-02-21,107.06,Hoboken,New Jersey,Miami Vue
2024-02-21,39.75,Newark,New Jersey,Miami Vue
2024-02-21,24.2,Hackensack,New Jersey,Miami Vue
2024-02-21,133.1,Vineland,New Jersey,Miami Vue
2024-02-21,263.88,East Orange,New Jersey,Miami Vue
2024-02-21,24.28,Bar Harbor,Maine,Erbayne Middleton
2024-02-21,20.36,Hackensack,New Jersey,Miami Vue
2024-02-21,13.13,Bar Harbor,Maine,Erbayne Middleton
2024-02-21,77.81,Kennebunkport,Maine,Erbayne Middleton
2024-02-21,9.09,Lewiston,Maine,Erbayne Middleton
2024-02-21,52.96,Orono,Maine,Erbayne Middleton
2024-02-21,52.96,Orono,Maine,Erbayne Middleton
2024-02-21,114.71,South Portland,Maine,Erbayne Middleton
2024-02-21,26.4,South Portland,Maine,Erbayne Middleton
2024-02-21,44.0,Atlantic City,New Jersey,Miami Vue
2024-02-21,24.28,Atlantic City,New Jersey,Miami Vue
2024-02-21,75.42,Bayonne,New Jersey,Miami Vue
2024-02-21,204.58,East Orange,New Jersey,Miami Vue
2024-02-21,30.16,South Portland,Maine,Erbayne Middleton
2024-02-22,77.36,Newark,New Jersey,Miami Vue
2024-02-22,379.4,New Brunswick,New Jersey,Miami Vue
2024-02-22,57.7,New Brunswick,New Jersey,Miami Vue
2024-02-22,101.96,Newark,New Jersey,Miami Vue
2024-02-22,20.36,Newark,New Jersey,Miami Vue
2024-02-22,7.0,Vineland,New Jersey,Miami Vue
2024-02-22,77.36,Trenton,New Jersey,Miami Vue
2024-02-22,230.7,Trenton,New Jersey,Miami Vue
2024-02-22,193.25,Trenton,New Jersey,Miami Vue
2024-02-22,52.9,Trenton,New Jersey,Miami Vue
2024-02-22,39.72,Trenton,New Jersey,Miami Vue
2024-02-22,1376.44,Trenton,New Jersey,Miami Vue
2024-02-22,68.88,Jersey City,New Jersey,Miami Vue
2024-02-22,25.45,Montclair,New Jersey,Miami Vue
2024-02-22,75.42,Hoboken,New Jersey,Miami Vue
2024-02-22,2.4,Hoboken,New Jersey,Miami Vue
2024-02-22,6.02,Bangor,Maine,Erbayne Middleton
2024-02-22,7.85,Bar Harbor,Maine,Erbayne Middleton
2024-02-22,7.85,Orono,Maine,Erbayne Middleton
2024-02-22,76.36,Atlantic City,New Jersey,Miami Vue
2024-02-22,228.3,Bayonne,New Jersey,Miami Vue
2024-02-22,206.16,Lewiston,Maine,Erbayne Middleton
2024-02-22,12.0,Clifton,New Jersey,Miami Vue
2024-02-22,9.95,East Orange,New Jersey,Miami Vue
2024-02-22,12.3,Hackensack,New Jersey,Miami Vue
2024-02-22,6.85,Hackensack,New Jersey,Miami Vue
2024-02-22,119.28,Hoboken,New Jersey,Miami Vue
2024-02-22,20.36,Cape May,New Jersey,Miami Vue
2024-02-23,212.32,Morristown,New Jersey,Miami Vue
2024-02-23,25.45,Hoboken,New Jersey,Miami Vue
2024-02-23,12.0,Hoboken,New Jersey,Miami Vue
2024-02-23,165.5,Montclair,New Jersey,Miami Vue
2024-02-23,28.92,Montclair,New Jersey,Miami Vue
2024-02-23,1294.3,Morristown,New Jersey,Miami Vue
2024-02-23,6.0,Morristown,New Jersey,Miami Vue
2024-02-23,187.25,New Brunswick,New Jersey,Miami Vue
2024-02-23,107.06,Passaic,New Jersey,Miami Vue
2024-02-23,69.9,Newark,New Jersey,Miami Vue
2024-02-23,326.28,Newark,New Jersey,Miami Vue
2024-02-23,12.15,Newark,New Jersey,Miami Vue
2024-02-23,24.28,Newark,New Jersey,Miami Vue
2024-02-23,20.36,Newark,New Jersey,Miami Vue
2024-02-23,65.5,Passaic,New Jersey,Miami Vue
2024-02-23,28.92,Vineland,New Jersey,Miami Vue
2024-02-23,18.0,Hackensack,New Jersey,Miami Vue
2024-02-23,40.55,New Brunswick,New Jersey,Miami Vue
2024-02-23,9.09,East Orange,New Jersey,Miami Vue
2024-02-23,25.0,Montclair,New Jersey,Miami Vue
2024-02-23,272.24,East Orange,New Jersey,Miami Vue
2024-02-23,57.12,Bangor,Maine,Erbayne Middleton
2024-02-23,13.13,Bar Harbor,Maine,Erbayne Middleton
2024-02-23,14.6,Kennebunkport,Maine,Erbayne Middleton
2024-02-23,24.28,Kennebunkport,Maine,Erbayne Middleton
2024-02-23,4.32,Kennebunkport,Maine,Erbayne Middleton
2024-02-23,57.7,Kennebunkport,Maine,Erbayne Middleton
2024-02-23,13.13,Lewiston,Maine,Erbayne Middleton
2024-02-23,55.0,Lewiston,Maine,Erbayne Middleton
2024-02-23,12.4,Bar Harbor,Maine,Erbayne Middleton
2024-02-23,12.15,South Portland,Maine,Erbayne Middleton
2024-02-23,1061.14,Atlantic City,New Jersey,Miami Vue
2024-02-23,622.32,Bayonne,New Jersey,Miami Vue
2024-02-23,2.4,Bayonne,New Jersey,Miami Vue
2024-02-23,32.64,Cape May,New Jersey,Miami Vue
2024-02-23,9.09,East Orange,New Jersey,Miami Vue
2024-02-23,24.33,Cape May,New Jersey,Miami Vue
2024-02-23,12.12,Clifton,New Jersey,Miami Vue
2024-02-23,272.24,South Portland,Maine,Erbayne Middleton
2024-02-24,24.28,Hackensack,New Jersey,Miami Vue
2024-02-24,1257.12,Hoboken,New Jersey,Miami Vue
2024-02-24,241.4,Jersey City,New Jersey,Miami Vue
2024-02-24,827.45,Montclair,New Jersey,Miami Vue
2024-02-24,12.7,Montclair,New Jersey,Miami Vue
2024-02-24,17.7,Montclair,New Jersey,Miami Vue
2024-02-24,263.88,Morristown,New Jersey,Miami Vue
2024-02-24,7.85,Newark,New Jersey,Miami Vue
2024-02-24,17.7,New Brunswick,New Jersey,Miami Vue
2024-02-24,39.75,Newark,New Jersey,Miami Vue
2024-02-24,120.82,Passaic,New Jersey,Miami Vue
2024-02-24,603.5,Trenton,New Jersey,Miami Vue
2024-02-24,6.0,Trenton,New Jersey,Miami Vue
2024-02-24,17.7,Hackensack,New Jersey,Miami Vue
2024-02-24,28.92,New Brunswick,New Jersey,Miami Vue
2024-02-24,19.48,East Orange,New Jersey,Miami Vue
2024-02-24,19.48,East Orange,New Jersey,Miami Vue
2024-02-24,88.42,Clifton,New Jersey,Miami Vue
2024-02-24,88.42,Bangor,Maine,Erbayne Middleton
2024-02-24,44.0,Bangor,Maine,Erbayne Middleton
2024-02-24,24.33,Bangor,Maine,Erbayne Middleton
2024-02-24,367.08,Bar Harbor,Maine,Erbayne Middleton
2024-02-24,219.3,Kennebunkport,Maine,Erbayne Middleton
2024-02-24,27.52,Lewiston,Maine,Erbayne Middleton
2024-02-24,9.45,Lewiston,Maine,Erbayne Middleton
2024-02-24,61.14,Kennebunkport,Maine,Erbayne Middleton
2024-02-24,20.36,Orono,Maine,Erbayne Middleton
2024-02-24,12.15,Orono,Maine,Erbayne Middleton
2024-02-24,33.1,Orono,Maine,Erbayne Middleton
2024-02-24,622.32,South Portland,Maine,Erbayne Middleton
2024-02-24,9.95,Bayonne,New Jersey,Miami Vue
2024-02-24,52.9,Cape May,New Jersey,Miami Vue
2024-02-24,296.6,Orono,Maine,Erbayne Middleton
2024-02-25,61.14,Montclair,New Jersey,Miami Vue
2024-02-25,193.25,Hackensack,New Jersey,Miami Vue
2024-02-25,8.0,Hoboken,New Jersey,Miami Vue
2024-02-25,57.7,Hoboken,New Jersey,Miami Vue
2024-02-25,107.06,Jersey City,New Jersey,Miami Vue
2024-02-25,32.64,Jersey City,New Jersey,Miami Vue
2024-02-25,44.0,Montclair,New Jersey,Miami Vue
2024-02-25,2.4,Morristown,New Jersey,Miami Vue
2024-02-25,34.64,Vineland,New Jersey,Miami Vue
2024-02-25,26.4,Morristown,New Jersey,Miami Vue
2024-02-25,19.36,New Brunswick,New Jersey,Miami Vue
2024-02-25,165.5,New Brunswick,New Jersey,Miami Vue
2024-02-25,57.12,Trenton,New Jersey,Miami Vue
2024-02-25,20.36,Trenton,New Jersey,Miami Vue
2024-02-25,20.36,Vineland,New Jersey,Miami Vue
2024-02-25,33.13,Hackensack,New Jersey,Miami Vue
2024-02-25,34.64,Vineland,New Jersey,Miami Vue
2024-02-25,8.45,Morristown,New Jersey,Miami Vue
2024-02-25,188.12,East Orange,New Jersey,Miami Vue
2024-02-25,57.12,Bangor,Maine,Erbayne Middleton
2024-02-25,9.09,East Orange,New Jersey,Miami Vue
2024-02-25,9.09,East Orange,New Jersey,Miami Vue
2024-02-25,63.7,Bar Harbor,Maine,Erbayne Middleton
2024-02-25,36.15,Bar Harbor,Maine,Erbayne Middleton
2024-02-25,36.15,Bar Harbor,Maine,Erbayne Middleton
2024-02-25,111.6,Kennebunkport,Maine,Erbayne Middleton
2024-02-25,141.99,Lewiston,Maine,Erbayne Middleton
2024-02-25,23.44,Lewiston,Maine,Erbayne Middleton
2024-02-25,23.44,Lewiston,Maine,Erbayne Middleton
2024-02-25,10.1,Bar Harbor,Maine,Erbayne Middleton
2024-02-25,23.44,Orono,Maine,Erbayne Middleton
2024-02-25,23.44,Orono,Maine,Erbayne Middleton
2024-02-25,144.0,South Portland,Maine,Erbayne Middleton
2024-02-25,44.5,South Portland,Maine,Erbayne Middleton
2024-02-25,57.7,Atlantic City,New Jersey,Miami Vue
2024-02-25,107.06,Bayonne,New Jersey,Miami Vue
2024-02-25,126.18,Cape May,New Jersey,Miami Vue
2024-02-25,237.28,Orono,Maine,Erbayne Middleton
2024-02-26,10.1,Jersey City,New Jersey,Miami Vue
2024-02-26,206.16,Jersey City,New Jersey,Miami Vue
2024-02-26,20.36,Montclair,New Jersey,Miami Vue
2024-02-26,2.4,Morristown,New Jersey,Miami Vue
2024-02-26,20.36,Morristown,New Jersey,Miami Vue
2024-02-26,122.21,New Brunswick,New Jersey,Miami Vue
2024-02-26,24.28,Passaic,New Jersey,Miami Vue
2024-02-26,20.36,Newark,New Jersey,Miami Vue
2024-02-26,52.4,Passaic,New Jersey,Miami Vue
2024-02-26,28.92,Trenton,New Jersey,Miami Vue
2024-02-26,47.61,Vineland,New Jersey,Miami Vue
2024-02-26,65.5,Trenton,New Jersey,Miami Vue
2024-02-26,20.36,Hackensack,New Jersey,Miami Vue
2024-02-26,1292.0,Newark,New Jersey,Miami Vue
2024-02-26,57.7,Clifton,New Jersey,Miami Vue
2024-02-26,61.14,Trenton,New Jersey,Miami Vue
2024-02-26,12.3,Clifton,New Jersey,Miami Vue
2024-02-26,12.12,Clifton,New Jersey,Miami Vue
2024-02-26,24.2,Bangor,Maine,Erbayne Middleton
2024-02-26,2.88,Bar Harbor,Maine,Erbayne Middleton
2024-02-26,1061.14,Kennebunkport,Maine,Erbayne Middleton
2024-02-26,9.95,Lewiston,Maine,Erbayne Middleton
2024-02-26,883.48,Orono,Maine,Erbayne Middleton
